"id" "date" "base" "base_trend+meanShift.ref" "base_mean_adj.ref" "base_trend+meanShift.base" "base_mean_adj.base" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
1 1954-01-01 6.45 7.4296 5.7177 7.5802 8.1979 0.1211 -0.2757 6.0532 4.8436 -2.066
2 1954-02-01 7.92 7.429 7.1877 7.5754 9.6679 0.7425 -0.2805 6.8969 6.3136 -2.0638
3 1954-03-01 8.03 7.4283 7.2977 7.5705 9.7779 -0.7138 -0.2853 8.4585 6.4236 -2.0616
4 1954-04-01 9.28 7.4276 8.5477 7.5657 11.0279 -0.0852 -0.2901 9.0751 7.6736 -2.0593
5 1954-05-01 8.37 7.4269 7.6377 7.5609 10.1179 -0.768 -0.295 8.843 6.7636 -2.0571
6 1954-06-01 7.17 7.4262 6.4377 7.5561 8.9179 -1.6172 -0.2998 8.4875 5.5636 -2.0549
7 1954-07-01 7.85 7.4255 7.1177 7.5513 9.5979 -0.8079 -0.3046 8.3534 6.2436 -2.0526
8 1954-08-01 6.01 7.4249 5.2777 7.5465 7.7579 -2.1877 -0.3094 7.8883 4.4036 -2.0504
9 1954-09-01 5.85 7.4242 5.1177 7.5417 7.5979 -1.4614 -0.3142 6.9973 4.2436 -2.0482
10 1954-10-01 6.43 7.4235 5.6977 7.5369 8.1779 -0.6624 -0.319 6.7735 4.8236 -2.0459
11 1954-11-01 6.94 7.4228 6.2077 7.5321 8.6879 0.1702 -0.3238 6.446 5.3336 -2.0437
12 1954-12-01 8.65 7.4221 7.9177 7.5273 10.3979 1.9492 -0.3286 6.3722 7.0436 -2.0415
13 1955-01-01 6.22 7.4214 5.4877 7.5225 7.9679 -0.1089 -0.3334 5.9955 4.6136 -2.0392
14 1955-02-01 7.64 7.4208 6.9077 7.5177 9.3879 0.4625 -0.3382 6.8393 6.0336 -2.037
15 1955-03-01 9.3 7.4201 8.5677 7.5129 11.0479 0.5562 -0.343 8.4008 7.6936 -2.0348
16 1955-04-01 9.63 7.4194 8.8977 7.5081 11.3779 0.2648 -0.3478 9.0174 8.0236 -2.0326
17 1955-05-01 9.26 7.4187 8.5277 7.5033 11.0079 0.122 -0.3526 8.7854 7.6536 -2.0303
18 1955-06-01 7.9 7.418 7.1677 7.4985 9.6479 -0.8872 -0.3574 8.4298 6.2936 -2.0281
19 1955-07-01 7.07 7.4173 6.3377 7.4937 8.8179 -1.5879 -0.3622 8.2957 5.4636 -2.0259
20 1955-08-01 7.27 7.4167 6.5377 7.4889 9.0179 -0.9277 -0.367 7.8306 5.6636 -2.0236
21 1955-09-01 6.74 7.416 6.0077 7.4841 8.4879 -0.5714 -0.3718 6.9396 5.1336 -2.0214
22 1955-10-01 6.82 7.4153 6.0877 7.4793 8.5679 -0.2724 -0.3766 6.7158 5.2136 -2.0192
23 1955-11-01 7.51 7.4146 6.7777 7.4745 9.2579 0.7402 -0.3814 6.3883 5.9036 -2.0169
24 1955-12-01 6.08 7.4139 5.3477 7.4696 7.8279 -0.6208 -0.3862 6.3146 4.4736 -2.0147
25 1956-01-01 6.66 7.4132 5.9277 7.4648 8.4079 0.3311 -0.391 5.9379 5.0536 -2.0125
26 1956-02-01 6.91 7.4126 6.1777 7.46 8.6579 -0.2675 -0.3959 6.7816 5.3036 -2.0102
27 1956-03-01 9.45 7.4119 8.7177 7.4552 11.1979 0.7062 -0.4007 8.3432 7.8436 -2.008
28 1956-04-01 8.76 7.4112 8.0277 7.4504 10.5079 -0.6052 -0.4055 8.9598 7.1536 -2.0058
29 1956-05-01 9.41 7.4105 8.6777 7.4456 11.1579 0.272 -0.4103 8.7277 7.8036 -2.0035
30 1956-06-01 7.73 7.4098 6.9977 7.4408 9.4779 -1.0572 -0.4151 8.3721 6.1236 -2.0013
31 1956-07-01 8.38 7.4091 7.6477 7.436 10.1279 -0.2779 -0.4199 8.2381 6.7736 -1.9991
32 1956-08-01 7.04 7.4085 6.3077 7.4312 8.7879 -1.1577 -0.4247 7.773 5.4336 -1.9968
33 1956-09-01 6.96 7.4078 6.2277 7.4264 8.7079 -0.3514 -0.4295 6.882 5.3536 -1.9946
34 1956-10-01 7.45 7.4071 6.7177 7.4216 9.1979 0.3576 -0.4343 6.6581 5.8436 -1.9924
35 1956-11-01 5.16 7.4064 4.4277 7.4168 6.9079 -1.6098 -0.4391 6.3307 3.5536 -1.9901
36 1956-12-01 6.57 7.4057 5.8377 7.412 8.3179 -0.1308 -0.4439 6.2569 4.9636 -1.9879
37 1957-01-01 5.57 7.405 4.8377 7.4072 7.3179 -0.7589 -0.4487 5.8802 3.9636 -1.9857
38 1957-02-01 7.38 7.4044 6.6477 7.4024 9.1279 0.2025 -0.4535 6.724 5.7736 -1.9834
39 1957-03-01 8.05 7.4037 7.3177 7.3976 9.7979 -0.6938 -0.4583 8.2855 6.4436 -1.9812
40 1957-04-01 7.78 7.403 7.0477 7.3928 9.5279 -1.5852 -0.4631 8.9021 6.1736 -1.979
41 1957-05-01 7.39 7.4023 6.6577 7.388 9.1379 -1.748 -0.4679 8.6701 5.7836 -1.9767
42 1957-06-01 8 7.4016 7.2677 7.3832 9.7479 -0.7872 -0.4727 8.3145 6.3936 -1.9745
43 1957-07-01 7.49 7.4009 6.7577 7.3784 9.2379 -1.1679 -0.4775 8.1804 5.8836 -1.9723
44 1957-08-01 6.56 7.4003 5.8277 7.3736 8.3079 -1.6377 -0.4823 7.7153 4.9536 -1.97
45 1957-09-01 6.38 7.3996 5.6477 7.3688 8.1279 -0.9314 -0.4871 6.8243 4.7736 -1.9678
46 1957-10-01 6.49 7.3989 5.7577 7.3639 8.2379 -0.6024 -0.4919 6.6005 4.8836 -1.9656
47 1957-11-01 6.16 7.3982 5.4277 7.3591 7.9079 -0.6098 -0.4967 6.273 4.5536 -1.9634
48 1957-12-01 9.31 7.3975 8.5777 7.3543 11.0579 2.6092 -0.5016 6.1992 7.7036 -1.9611
49 1958-01-01 6.67 7.3968 5.9377 7.3495 8.4179 0.3411 -0.5064 5.8225 5.0636 -1.9589
50 1958-02-01 5.63 7.3962 4.8977 7.3447 7.3779 -1.5475 -0.5112 6.6663 4.0236 -1.9567
51 1958-03-01 7.55 7.3955 6.8177 7.3399 9.2979 -1.1938 -0.516 8.2279 5.9436 -1.9544
52 1958-04-01 8.71 7.3948 7.9777 7.3351 10.4579 -0.6552 -0.5208 8.8445 7.1036 -1.9522
53 1958-05-01 7.8 7.3941 7.0677 7.3303 9.5479 -1.338 -0.5256 8.6124 6.1936 -1.95
54 1958-06-01 7.13 7.3934 6.3977 7.3255 8.8779 -1.6572 -0.5304 8.2568 5.5236 -1.9477
55 1958-07-01 7.83 7.3927 7.0977 7.3207 9.5779 -0.8279 -0.5352 8.1227 6.2236 -1.9455
56 1958-08-01 7.67 7.3921 6.9377 7.3159 9.4179 -0.5277 -0.54 7.6577 6.0636 -1.9433
57 1958-09-01 7.3 7.3914 6.5677 7.3111 9.0479 -0.0114 -0.5448 6.7666 5.6936 -1.941
58 1958-10-01 6.12 7.3907 5.3877 7.3063 7.8679 -0.9724 -0.5496 6.5428 4.5136 -1.9388
59 1958-11-01 7.22 7.39 6.4877 7.3015 8.9679 0.4502 -0.5544 6.2154 5.6136 -1.9366
60 1958-12-01 6.43 7.3893 5.6977 7.2967 8.1779 -0.2708 -0.5592 6.1416 4.8236 -1.9343
61 1959-01-01 7.37 7.3886 6.6377 7.2919 9.1179 1.0411 -0.564 5.7649 5.7636 -1.9321
62 1959-02-01 6.9 7.388 6.1677 7.2871 8.6479 -0.2775 -0.5688 6.6087 5.2936 -1.9299
63 1959-03-01 8.73 7.3873 7.9977 7.2823 10.4779 -0.0138 -0.5736 8.1702 7.1236 -1.9276
64 1959-04-01 8.44 7.3866 7.7077 7.2775 10.1879 -0.9252 -0.5784 8.7868 6.8336 -1.9254
65 1959-05-01 7.8 7.3859 7.0677 7.2727 9.5479 -1.338 -0.5832 8.5548 6.1936 -1.9232
66 1959-06-01 7.81 7.3852 7.0777 7.2679 9.5579 -0.9772 -0.588 8.1992 6.2036 -1.9209
67 1959-07-01 8.54 7.3845 7.8077 7.263 10.2879 -0.1179 -0.5928 8.0651 6.9336 -1.9187
68 1959-08-01 7.6 7.3839 6.8677 7.2582 9.3479 -0.5977 -0.5976 7.6 5.9936 -1.9165
69 1959-09-01 6.57 7.3832 5.8377 7.2534 8.3179 -0.7414 -0.6025 6.709 4.9636 -1.9142
70 1959-10-01 5.92 7.3825 5.1877 7.2486 7.6679 -1.1724 -0.6073 6.4852 4.3136 -1.912
71 1959-11-01 6.58 7.3818 5.8477 7.2438 8.3279 -0.1898 -0.6121 6.1577 4.9736 -1.9098
72 1959-12-01 6.4 7.3811 5.6677 7.239 8.1479 -0.3008 -0.6169 6.0839 4.7936 -1.9075
73 1960-01-01 5.91 7.3804 5.1777 7.2342 7.6579 -0.4189 -0.6217 5.7072 4.3036 -1.9053
74 1960-02-01 7.65 7.3797 6.9177 7.2294 9.3979 0.4725 -0.6265 6.551 6.0436 -1.9031
75 1960-03-01 7.73 6.3048 8.0719 6.4981 10.1997 -1.0138 -1.3578 7.386 6.894 -1.9008
76 1960-04-01 9.52 6.3042 9.8619 6.4933 11.9897 0.1548 -1.3626 8.0026 8.684 -1.8986
77 1960-05-01 8.15 6.3035 8.4919 6.4885 10.6197 -0.988 -1.3674 7.7706 7.314 -1.8964
78 1960-06-01 7.03 6.3028 7.3719 6.4837 9.4997 -1.7572 -1.3722 7.415 6.194 -1.8941
79 1960-07-01 7.87 6.3021 8.2119 6.4789 10.3397 -0.7879 -1.377 7.2809 7.034 -1.8919
80 1960-08-01 6.83 6.3014 7.1719 6.474 9.2997 -1.3677 -1.3818 6.8158 5.994 -1.8897
81 1960-09-01 6.87 6.3007 7.2119 6.4692 9.3397 -0.4414 -1.3866 5.9248 6.034 -1.8875
82 1960-10-01 7.5 6.3001 7.8419 6.4644 9.9697 0.4076 -1.3915 5.701 6.664 -1.8852
83 1960-11-01 5.3 6.2994 5.6419 6.4596 7.7697 -1.4698 -1.3963 5.3735 4.464 -1.883
84 1960-12-01 2.67 6.2987 3.0119 6.4548 5.1397 -4.0308 -1.4011 5.2997 1.834 -1.8808
85 1961-01-01 4.76 6.298 5.1019 6.45 7.2297 -1.5689 -1.4059 4.923 3.924 -1.8785
86 1961-02-01 7.38 6.2973 7.7219 6.4452 9.8497 0.2025 -1.4107 5.7668 6.544 -1.8763
87 1961-03-01 5.93 6.2966 6.2719 6.4404 8.3997 -2.8138 -1.4155 7.3283 5.094 -1.8741
88 1961-04-01 6.76 6.296 7.1019 6.4356 9.2297 -2.6052 -1.4203 7.945 5.924 -1.8718
89 1961-05-01 6.34 6.2953 6.6819 6.4308 8.8097 -2.798 -1.4251 7.7129 5.504 -1.8696
90 1961-06-01 5.98 6.2946 6.3219 6.426 8.4497 -2.8072 -1.4299 7.3573 5.144 -1.8674
91 1961-07-01 6.91 6.2939 7.2519 6.4212 9.3797 -1.7479 -1.4347 7.2232 6.074 -1.8651
92 1961-08-01 6.41 6.2932 6.7519 6.4164 8.8797 -1.7877 -1.4395 6.7582 5.574 -1.8629
93 1961-09-01 7 6.2925 7.3419 6.4116 9.4697 -0.3114 -1.4443 5.8671 6.164 -1.8607
94 1961-10-01 6.29 6.2919 6.6319 6.4068 8.7597 -0.8024 -1.4491 5.6433 5.454 -1.8584
95 1961-11-01 7.15 6.2912 7.4919 6.402 9.6197 0.3802 -1.4539 5.3158 6.314 -1.8562
96 1961-12-01 6.15 6.2905 6.4919 6.3972 8.6197 -0.5508 -1.4587 5.2421 5.314 -1.854
97 1962-01-01 4.72 6.2898 5.0619 6.3924 7.1897 -1.6089 -1.4635 4.8654 3.884 -1.8517
98 1962-02-01 4.64 6.2891 4.9819 6.3876 7.1097 -2.5375 -1.4683 5.7092 3.804 -1.8495
99 1962-03-01 6.6 6.2884 6.9419 6.3828 9.0697 -2.1438 -1.4731 7.2707 5.764 -1.8473
100 1962-04-01 8.61 6.2877 8.9519 6.378 11.0797 -0.7552 -1.4779 7.8873 7.774 -1.845
101 1962-05-01 7.99 6.2871 8.3319 6.3731 10.4597 -1.148 -1.4827 7.6553 7.154 -1.8428
102 1962-06-01 7.7 6.2864 8.0419 6.3683 10.1697 -1.0872 -1.4875 7.2997 6.864 -1.8406
103 1962-07-01 6.7 6.2857 7.0419 6.3635 9.1697 -1.9579 -1.4924 7.1656 5.864 -1.8383
104 1962-08-01 5.5 6.285 5.8419 6.3587 7.9697 -2.6977 -1.4972 6.7005 4.664 -1.8361
105 1962-09-01 5.41 6.2843 5.7519 6.3539 7.8797 -1.9014 -1.502 5.8095 4.574 -1.8339
106 1962-10-01 5.14 6.2836 5.4819 6.3491 7.6097 -1.9524 -1.5068 5.5857 4.304 -1.8316
107 1962-11-01 7.5 6.283 7.8419 6.3443 9.9697 0.7302 -1.5116 5.2582 6.664 -1.8294
108 1962-12-01 6.15 6.2823 6.4919 6.3395 8.6197 -0.5508 -1.5164 5.1844 5.314 -1.8272
109 1963-01-01 3.85 6.2816 4.1919 6.3347 6.3197 -2.4789 -1.5212 4.8077 3.014 -1.8249
110 1963-02-01 5.31 6.2809 5.6519 6.3299 7.7797 -1.8675 -1.526 5.6515 4.474 -1.8227
111 1963-03-01 8.24 6.2802 8.5819 6.3251 10.7097 -0.5038 -1.5308 7.213 7.404 -1.8205
112 1963-04-01 6.37 6.2795 6.7119 6.3203 8.8397 -2.9952 -1.5356 7.8296 5.534 -1.8183
113 1963-05-01 8.06 6.2789 8.4019 6.3155 10.5297 -1.078 -1.5404 7.5976 7.224 -1.816
114 1963-06-01 7.07 6.2782 7.4119 6.3107 9.5397 -1.7172 -1.5452 7.242 6.234 -1.8138
115 1963-07-01 6.32 6.2775 6.6619 6.3059 8.7897 -2.3379 -1.55 7.1079 5.484 -1.8116
116 1963-08-01 4.99 6.2768 5.3319 6.3011 7.4597 -3.2077 -1.5548 6.6429 4.154 -1.8093
117 1963-09-01 4.09 6.2761 4.4319 6.2963 6.5597 -3.2214 -1.5596 5.7518 3.254 -1.8071
118 1963-10-01 5.68 6.2754 6.0219 6.2915 8.1497 -1.4124 -1.5644 5.528 4.844 -1.8049
119 1963-11-01 6.69 6.2748 7.0319 6.2867 9.1597 -0.0798 -1.5692 5.2005 5.854 -1.8026
120 1963-12-01 5.09 6.2741 5.4319 6.2819 7.5597 -1.6108 -1.574 5.1268 4.254 -1.8004
121 1964-01-01 8.08 6.2734 8.4219 6.2771 10.5497 1.7511 -1.5788 4.7501 7.244 -1.7982
122 1964-02-01 6.93 6.2727 7.2719 6.2723 9.3997 -0.2475 -1.5836 5.5938 6.094 -1.7959
123 1964-03-01 7.33 6.272 7.6719 6.2674 9.7997 -1.4138 -1.5884 7.1554 6.494 -1.7937
124 1964-04-01 9.02 6.2713 9.3619 6.2626 11.4897 -0.3452 -1.5932 7.772 8.184 -1.7915
125 1964-05-01 7.81 6.2707 8.1519 6.2578 10.2797 -1.328 -1.5981 7.5399 6.974 -1.7892
126 1964-06-01 5.77 6.27 6.1119 6.253 8.2397 -3.0172 -1.6029 7.1844 4.934 -1.787
127 1964-07-01 6.94 6.2693 7.2819 6.2482 9.4097 -1.7179 -1.6077 7.0503 6.104 -1.7848
128 1964-08-01 7.14 6.2686 7.4819 6.2434 9.6097 -1.0577 -1.6125 6.5852 6.304 -1.7825
129 1964-09-01 6.68 6.2679 7.0219 6.2386 9.1497 -0.6314 -1.6173 5.6942 5.844 -1.7803
130 1964-10-01 4.58 6.2672 4.9219 6.2338 7.0497 -2.5124 -1.6221 5.4704 3.744 -1.7781
131 1964-11-01 5.19 6.2666 5.5319 6.229 7.6597 -1.5798 -1.6269 5.1429 4.354 -1.7758
132 1964-12-01 5.44 6.2659 5.7819 6.2242 7.9097 -1.2608 -1.6317 5.0691 4.604 -1.7736
133 1965-01-01 3.92 6.2652 4.2619 6.2194 6.3897 -2.4089 -1.6365 4.6924 3.084 -1.7714
134 1965-02-01 5.46 6.2645 5.8019 6.2146 7.9297 -1.7175 -1.6413 5.5362 4.624 -1.7691
135 1965-03-01 5.43 6.2638 5.7719 6.2098 7.8997 -3.3138 -1.6461 7.0977 4.594 -1.7669
136 1965-04-01 6.57 6.2631 6.9119 6.205 9.0397 -2.7952 -1.6509 7.7143 5.734 -1.7647
137 1965-05-01 7.02 6.2625 7.3619 6.2002 9.4897 -2.118 -1.6557 7.4823 6.184 -1.7624
138 1965-06-01 7.57 6.2618 7.9119 6.1954 10.0397 -1.2172 -1.6605 7.1267 6.734 -1.7602
139 1965-07-01 5.93 6.2611 6.2719 6.1906 8.3997 -2.7279 -1.6653 6.9926 5.094 -1.758
140 1965-08-01 4.36 5.1107 5.8516 5.2979 7.7177 -3.8377 -2.558 5.6397 5.387 -1.7557
141 1965-09-01 3.61 5.1101 5.1016 5.2931 6.9677 -3.7014 -2.5628 4.7486 4.637 -1.7535
142 1965-10-01 4.64 5.1094 6.1316 5.2883 7.9977 -2.4524 -2.5676 4.5248 5.667 -1.7513
143 1965-11-01 2.84 5.1087 4.3316 5.2835 6.1977 -3.9298 -2.5724 4.1973 3.867 -1.7491
144 1965-12-01 5.16 5.108 6.6516 5.2787 8.5177 -1.5408 -2.5772 4.1236 6.187 -1.7468
145 1966-01-01 4.11 5.1073 5.6016 5.2739 7.4677 -2.2189 -2.582 3.7469 5.137 -1.7446
146 1966-02-01 4.39 5.1066 5.8816 5.2691 7.7477 -2.7875 -2.5868 4.5907 5.417 -1.7424
147 1966-03-01 7.33 5.106 8.8216 5.2643 10.6877 -1.4138 -2.5916 6.1522 8.357 -1.7401
148 1966-04-01 6.87 5.1053 8.3616 5.2595 10.2277 -2.4952 -2.5964 6.7688 7.897 -1.7379
149 1966-05-01 7.38 5.1046 8.8716 5.2546 10.7377 -1.758 -2.6012 6.5368 8.407 -1.7357
150 1966-06-01 5.55 5.1039 7.0416 5.2498 8.9077 -3.2372 -2.606 6.1812 6.577 -1.7334
151 1966-07-01 4.88 5.1032 6.3716 5.245 8.2377 -3.7779 -2.6109 6.0471 5.907 -1.7312
152 1966-08-01 6.31 5.1025 7.8016 5.2402 9.6677 -1.8877 -2.6157 5.582 7.337 -1.729
153 1966-09-01 3.21 5.1019 4.7016 5.2354 6.5677 -4.1014 -2.6205 4.691 4.237 -1.7267
154 1966-10-01 4.29 5.1012 5.7816 5.2306 7.6477 -2.8024 -2.6253 4.4672 5.317 -1.7245
155 1966-11-01 4.42 5.1005 5.9116 5.2258 7.7777 -2.3498 -2.6301 4.1397 5.447 -1.7223
156 1966-12-01 5.87 5.0998 7.3616 5.221 9.2277 -0.8308 -2.6349 4.0659 6.897 -1.72
157 1967-01-01 5.7 5.0991 7.1916 5.2162 9.0577 -0.6289 -2.6397 3.6892 6.727 -1.7178
158 1967-02-01 4.11 5.0984 5.6016 5.2114 7.4677 -3.0675 -2.6445 4.533 5.137 -1.7156
159 1967-03-01 6.27 5.0977 7.7616 5.2066 9.6277 -2.4738 -2.6493 6.0945 7.297 -1.7133
160 1967-04-01 5.92 5.0971 7.4116 5.2018 9.2777 -3.4452 -2.6541 6.7111 6.947 -1.7111
161 1967-05-01 4.43 4.0472 6.9707 4.3109 8.6738 -4.708 -3.545 5.593 3.7327 -1.7089
162 1967-06-01 4.79 4.0465 7.3307 4.3061 9.0338 -3.9972 -3.5498 5.2374 4.0927 -1.7066
163 1967-07-01 5.37 4.0459 7.9107 4.3013 9.6138 -3.2879 -3.5546 5.1033 4.6727 -1.7044
164 1967-08-01 4.27 4.0452 6.8107 4.2965 8.5138 -3.9277 -3.5594 4.6383 3.5727 -1.7022
165 1967-09-01 3.37 4.0445 5.9107 4.2917 7.6138 -3.9414 -3.5642 3.7472 2.6727 -1.6999
166 1967-10-01 5.61 4.0438 8.1507 4.2869 9.8538 -1.4824 -3.569 3.5234 4.9127 -1.6977
167 1967-11-01 3.79 6.3355 4.0384 5.9751 6.3407 -2.9798 -1.8808 4.889 2.9096 -1.6955
168 1967-12-01 5.94 6.3348 6.1884 5.9703 8.4907 -0.7608 -1.8856 4.8152 5.0596 -1.6932
169 1968-01-01 6.48 6.3341 6.7284 5.9655 9.0307 0.1511 -1.8904 4.4385 5.5996 -1.691
170 1968-02-01 4.13 6.3334 4.3784 5.9607 6.6807 -3.0475 -1.8952 5.2823 3.2496 -1.6888
171 1968-03-01 5.88 6.3327 6.1284 5.9559 8.4307 -2.8638 -1.9 6.8439 4.9996 -1.6865
172 1968-04-01 8.46 6.332 8.7084 5.9511 11.0107 -0.9052 -1.9048 7.4605 7.5796 -1.6843
173 1968-05-01 6.4 6.3314 6.6484 5.9463 8.9507 -2.738 -1.9096 7.2284 5.5196 -1.6821
174 1968-06-01 7.06 6.3307 7.3084 5.9415 9.6107 -1.7272 -1.9144 6.8728 6.1796 -1.6798
175 1968-07-01 6.99 6.33 7.2384 5.9367 9.5407 -1.6679 -1.9192 6.7387 6.1096 -1.6776
176 1968-08-01 5.47 6.3293 5.7184 5.9319 8.0207 -2.7277 -1.924 6.2737 4.5896 -1.6754
177 1968-09-01 5.62 6.3286 5.8684 5.9271 8.1707 -1.6914 -1.9288 5.3826 4.7396 -1.6732
178 1968-10-01 6.08 5.5544 7.1019 5.7738 8.7793 -1.0124 -2.0821 5.0103 6.4443 -1.6709
179 1968-11-01 4.41 5.5537 5.4319 5.7689 7.1093 -2.3598 -2.0869 4.6828 4.7743 -1.6687
180 1968-12-01 4.49 5.5531 5.5119 5.7641 7.1893 -2.2108 -2.0917 4.6091 4.8543 -1.6665
181 1969-01-01 3.88 5.5524 4.9019 5.7593 6.5793 -2.4489 -2.0966 4.2323 4.2443 -1.6642
182 1969-02-01 4.97 5.5517 5.9919 5.7545 7.6693 -2.2075 -2.1014 5.0761 5.3343 -1.662
183 1969-03-01 6.24 5.551 7.2619 5.7497 8.9393 -2.5038 -2.1062 6.6377 6.6043 -1.6598
184 1969-04-01 7.57 5.5503 8.5919 5.7449 10.2693 -1.7952 -2.111 7.2543 7.9343 -1.6575
185 1969-05-01 7.6 5.5496 8.6219 5.7401 10.2993 -1.538 -2.1158 7.0222 7.9643 -1.6553
186 1969-06-01 5.7 5.549 6.7219 5.7353 8.3993 -3.0872 -2.1206 6.6666 6.0643 -1.6531
187 1969-07-01 6.77 5.5483 7.7919 5.7305 9.4693 -1.8879 -2.1254 6.5325 7.1343 -1.6508
188 1969-08-01 6.71 5.5476 7.7319 5.7257 9.4093 -1.4877 -2.1302 6.0675 7.0743 -1.6486
189 1969-09-01 5.21 5.5469 6.2319 5.7209 7.9093 -2.1014 -2.135 5.1764 5.5743 -1.6464
190 1969-10-01 3.56 5.5462 4.5819 5.7161 6.2593 -3.5324 -2.1398 4.9526 3.9243 -1.6441
191 1969-11-01 4.06 5.5455 5.0819 5.7113 6.7593 -2.7098 -2.1446 4.6252 4.4243 -1.6419
192 1969-12-01 3.2 5.5449 4.2219 5.7065 5.8993 -3.5008 -2.1494 4.5514 3.5643 -1.6397
193 1970-01-01 3.03 5.5442 4.0519 5.7017 5.7293 -3.2989 -2.1542 4.1747 3.3943 -1.6374
