"id" "date" "base" "base_trend+meanShift" "base_mean_adj" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
598 2002-10-01 6.01 9.038 6.01 -1.2833 0.746 8.0394 6.01 -0.3304
599 2002-11-01 8.31 9.0406 8.31 -0.5511 0.7487 9.6098 8.31 -0.3377
600 2002-12-01 11.11 9.0433 11.11 1.4358 0.7514 10.4255 11.11 -0.345
601 2003-01-01 9.03 9.0459 9.03 -0.0899 0.754 9.874 9.03 -0.3523
602 2003-02-01 7.93 9.0486 7.93 -1.0366 0.7567 9.7233 7.93 -0.3596
603 2003-03-01 10.92 9.0512 10.92 1.6019 0.7593 10.0774 10.92 -0.3668
604 2003-04-01 10 9.0539 10 0.7285 0.762 10.0335 10 -0.3741
605 2003-05-01 9.52 9.0566 9.52 1.0321 0.7646 9.2526 9.52 -0.3814
606 2003-06-01 9.29 9.0592 9.29 1.2049 0.7673 8.8524 9.29 -0.3887
607 2003-07-01 8.34 9.0619 8.34 1.083 0.77 8.0269 8.34 -0.396
608 2003-08-01 7.49 9.0645 7.49 0.7891 0.7726 7.4735 7.49 -0.4033
609 2003-09-01 7 9.0672 7 0.5327 0.7753 7.2426 7 -0.4106
610 2003-10-01 10.22 9.0698 10.22 2.9267 0.7779 8.0713 10.22 -0.4179
611 2003-11-01 9.95 9.0725 9.95 1.0889 0.7806 9.6417 9.95 -0.4251
612 2003-12-01 10.92 9.0752 10.92 1.2458 0.7832 10.4574 10.92 -0.4324
613 2004-01-01 10.48 9.0778 10.48 1.3601 0.7859 9.9058 10.48 -0.4397
614 2004-02-01 8.63 9.0805 8.63 -0.3366 0.7886 9.7552 8.63 -0.447
615 2004-03-01 11.26 9.0831 11.26 1.9419 0.7912 10.1093 11.26 -0.4543
616 2004-04-01 9.7 9.0858 9.7 0.4285 0.7939 10.0654 9.7 -0.4616
617 2004-05-01 9.85 9.0884 9.85 1.3621 0.7965 9.2845 9.85 -0.4689
618 2004-06-01 9.31 9.0911 9.31 1.2249 0.7992 8.8843 9.31 -0.4762
619 2004-07-01 9.15 9.0938 9.15 1.893 0.8018 8.0588 9.15 -0.4835
620 2004-08-01 8.17 9.0964 8.17 1.4691 0.8045 7.5054 8.17 -0.4907
621 2004-09-01 8.08 9.0991 8.08 1.6127 0.8072 7.2744 8.08 -0.498
622 2004-10-01 8.99 9.1017 8.99 1.6967 0.8098 8.1031 8.99 -0.5053
623 2004-11-01 8.71 9.1044 8.71 -0.1511 0.8125 9.6735 8.71 -0.5126
624 2004-12-01 8.74 9.107 8.74 -0.9342 0.8151 10.4893 8.74 -0.5199
625 2005-01-01 9.48 9.1097 9.48 0.3601 0.8178 9.9377 9.48 -0.5272
626 2005-02-01 8.7 9.1124 8.7 -0.2666 0.8204 9.7871 8.7 -0.5345
627 2005-03-01 9.77 9.115 9.77 0.4519 0.8231 10.1412 9.77 -0.5418
628 2005-04-01 11.13 9.1177 11.13 1.8585 0.8258 10.0973 11.13 -0.549
629 2005-05-01 9.06 9.1203 9.06 0.5721 0.8284 9.3163 9.06 -0.5563
630 2005-06-01 9.71 9.123 9.71 1.6249 0.8311 8.9162 9.71 -0.5636
631 2005-07-01 9.08 9.1256 9.08 1.823 0.8337 8.0907 9.08 -0.5709
632 2005-08-01 7.82 9.1283 7.82 1.1191 0.8364 7.5373 7.82 -0.5782
633 2005-09-01 7.93 9.131 7.93 1.4627 0.839 7.3063 7.93 -0.5855
634 2005-10-01 8.69 9.1336 8.69 1.3967 0.8417 8.135 8.69 -0.5928
635 2005-11-01 9.55 9.1363 9.55 0.6889 0.8444 9.7054 9.55 -0.6001
636 2005-12-01 10.19 9.1389 10.19 0.5158 0.847 10.5212 10.19 -0.6074
