"id" "date" "base" "base_trend+meanShift" "base_mean_adj" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
1 1953-01-01 13.98 11.9618 9.4733 4.86 3.6684 12.7884 8.8041 4.019
2 1953-02-01 11.99 11.9645 7.4833 3.0233 3.671 12.6377 7.5389 4.0117
3 1953-03-01 13.02 11.9671 8.5133 3.7024 3.6737 12.9912 8.1532 4.0044
4 1953-04-01 11.26 11.9698 6.7533 1.989 3.6763 12.9473 6.9879 3.9971
5 1953-05-01 12.21 11.9725 7.7033 3.7226 3.679 12.1664 7.6393 3.9898
6 1953-06-01 10.96 11.9751 6.4533 2.8754 3.6816 11.7662 6.7371 3.9826
7 1953-07-01 11.48 11.9778 6.9733 4.2023 3.6843 10.962 7.1608 3.9753
8 1953-08-01 9.54 11.9804 5.0333 2.8391 3.6869 10.3878 5.5032 3.968
9 1953-09-01 10.55 11.9831 6.0433 4.0827 3.6896 10.1569 6.3978 3.9607
10 1953-10-01 9.89 11.9857 5.3833 2.5966 3.6922 10.9856 5.8384 3.9534
11 1953-11-01 15.23 11.9884 10.7233 6.3689 3.6949 12.556 9.931 3.9461
12 1953-12-01 13.74 11.991 9.2333 4.0658 3.6975 13.3717 8.6529 3.9388
13 1954-01-01 14.97 11.9937 10.4633 5.85 3.7002 12.8202 9.6808 3.9315
14 1954-02-01 15.04 11.9963 10.5333 6.0733 3.7028 12.6695 9.7472 3.9242
15 1954-03-01 14.04 11.999 9.5333 4.7224 3.7055 13.023 8.8446 3.917
16 1954-04-01 14.53 12.0016 10.0233 5.259 3.7081 12.9791 9.292 3.9097
17 1954-05-01 12.93 12.0043 8.4233 4.4426 3.7108 12.1982 8.1413 3.9024
18 1954-06-01 13.39 12.0069 8.8833 5.3054 3.7134 11.798 8.4701 3.8951
19 1954-07-01 11.46 12.0096 6.9533 4.1823 3.7161 10.9938 7.1607 3.8878
20 1954-08-01 9.59 12.0122 5.0833 2.8891 3.7187 10.4196 5.5515 3.8805
21 1954-09-01 9.17 12.0149 4.6633 2.7027 3.7214 10.1887 5.1407 3.8732
22 1954-10-01 10.86 12.0175 6.3533 3.5666 3.724 11.0174 6.6612 3.8659
23 1954-11-01 11.82 12.0202 7.3133 2.9589 3.7267 12.5878 7.4292 3.8587
24 1954-12-01 14.29 12.0228 9.7833 4.6158 3.7293 13.4035 9.0765 3.8514
25 1955-01-01 10.99 12.0255 6.4833 1.87 3.732 12.852 6.7711 3.8441
26 1955-02-01 13 12.0281 8.4933 4.0333 3.7346 12.7013 8.1727 3.8368
27 1955-03-01 15.78 12.0308 11.2733 6.4624 3.7373 13.0548 10.4729 3.8295
28 1955-04-01 15.89 12.0334 11.3833 6.619 3.7399 13.0109 10.5817 3.8222
29 1955-05-01 13.63 12.0361 9.1233 5.1426 3.7426 12.23 8.657 3.8149
30 1955-06-01 11.43 12.0387 6.9233 3.3454 3.7452 11.8298 7.1354 3.8076
31 1955-07-01 10.53 12.0414 6.0233 3.2523 3.7479 11.0256 6.3907 3.8003
32 1955-08-01 10.84 12.044 6.3333 4.1391 3.7505 10.4514 6.6494 3.7931
33 1955-09-01 10.17 12.0467 5.6633 3.7027 3.7532 10.2205 6.0906 3.7858
34 1955-10-01 12.41 12.0493 7.9033 5.1166 3.7558 11.0492 7.8082 3.7785
35 1955-11-01 15.92 12.052 11.4133 7.0589 3.7585 12.6196 10.6108 3.7712
36 1955-12-01 15.69 12.0546 11.1833 6.0158 3.7611 13.4353 10.3844 3.7639
37 1956-01-01 14.09 12.0573 9.5833 4.97 3.7638 12.8838 8.9042 3.7566
38 1956-02-01 14.62 12.0599 10.1133 5.6533 3.7664 12.7331 9.3676 3.7493
39 1956-03-01 15.15 12.0626 10.6433 5.8324 3.7691 13.0866 9.8539 3.742
40 1956-04-01 13.65 12.0652 9.1433 4.379 3.7717 13.0427 8.6902 3.7347
41 1956-05-01 12.38 12.0679 7.8733 3.8926 3.7744 12.2618 7.7887 3.7275
42 1956-06-01 12.58 12.0705 8.0733 4.4954 3.777 11.8616 7.9457 3.7202
43 1956-07-01 10.65 12.0732 6.1433 3.3723 3.7797 11.0574 6.4935 3.7129
44 1956-08-01 9.2 12.0758 4.6933 2.4991 3.7823 10.4832 5.1715 3.7056
45 1956-09-01 10.5 12.0785 5.9933 4.0327 3.785 10.2523 6.3735 3.6983
46 1956-10-01 12.73 12.0811 8.2233 5.4366 3.7876 11.081 8.0153 3.691
47 1956-11-01 10.21 12.0838 5.7033 1.3489 3.7903 12.6514 6.127 3.6837
48 1956-12-01 15.03 12.0864 10.5233 5.3558 3.7929 13.4671 9.7492 3.6764
49 1957-01-01 12.95 12.0891 8.4433 3.83 3.7956 12.9156 8.2112 3.6692
50 1957-02-01 14.03 12.0917 9.5233 5.0633 3.7982 12.7649 8.8966 3.6619
51 1957-03-01 13.84 12.0944 9.3333 4.5224 3.8009 13.1185 8.765 3.6546
52 1957-04-01 13.01 12.097 8.5033 3.739 3.8035 13.0745 8.234 3.6473
53 1957-05-01 10.44 12.0997 5.9333 1.9526 3.8062 12.2936 6.326 3.64
54 1957-06-01 13 12.1023 8.4933 4.9154 3.8088 11.8934 8.2489 3.6327
55 1957-07-01 12.16 12.105 7.6533 4.8823 3.8115 11.0892 7.6922 3.6254
56 1957-08-01 9.83 12.1076 5.3233 3.1291 3.8141 10.515 5.7833 3.6181
57 1957-09-01 8.83 12.1103 4.3233 2.3627 3.8168 10.2841 4.8042 3.6108
58 1957-10-01 11.72 12.1129 7.2133 4.4266 3.8195 11.1128 7.3847 3.6036
59 1957-11-01 10.53 12.1156 6.0233 1.6689 3.8221 12.6832 6.4077 3.5963
60 1957-12-01 17.26 12.1182 12.7533 7.5858 3.8248 13.4989 11.9509 3.589
61 1958-01-01 13.28 12.1209 8.7733 4.16 3.8274 12.9474 8.3734 3.5817
62 1958-02-01 11.15 12.1235 6.6433 2.1833 3.8301 12.7967 6.9111 3.5744
63 1958-03-01 12.26 12.1262 7.7533 2.9424 3.8327 13.1503 7.7288 3.5671
64 1958-04-01 15.1 12.1288 10.5933 5.829 3.8354 13.1064 9.8148 3.5598
65 1958-05-01 10.98 12.1315 6.4733 2.4926 3.838 12.3254 6.7771 3.5525
66 1958-06-01 10.45 12.1341 5.9433 2.3654 3.8407 11.9252 6.3401 3.5453
67 1958-07-01 9.76 12.1368 5.2533 2.4823 3.8433 11.121 5.7197 3.538
68 1958-08-01 11.13 12.1394 6.6233 4.4291 3.846 10.5469 6.9031 3.5307
69 1958-09-01 11.52 12.1421 7.0133 5.0527 3.8486 10.3159 7.2347 3.5234
70 1958-10-01 10.22 12.1447 5.7133 2.9266 3.8513 11.1446 6.1475 3.5161
71 1958-11-01 13.68 12.1474 9.1733 4.8189 3.8539 12.715 8.7335 3.5088
72 1958-12-01 13.8 12.15 9.2933 4.1258 3.8566 13.5307 8.7751 3.5015
73 1959-01-01 15.58 12.1527 11.0733 6.46 3.8592 12.9792 10.2763 3.4942
74 1959-02-01 14.7 12.1553 10.1933 5.7333 3.8619 12.8286 9.4546 3.4869
75 1959-03-01 14.89 12.158 10.3833 5.5724 3.8645 13.1821 9.6311 3.4797
76 1959-04-01 14.09 12.1606 9.5833 4.819 3.8672 13.1382 8.9678 3.4724
77 1959-05-01 12.71 12.1633 8.2033 4.2226 3.8698 12.3572 8.0421 3.4651
78 1959-06-01 11.69 12.1659 7.1833 3.6054 3.8725 11.957 7.3602 3.4578
79 1959-07-01 10.26 12.1686 5.7533 2.9823 3.8751 11.1528 6.1841 3.4505
80 1959-08-01 12.12 12.1712 7.6133 5.4191 3.8778 10.5787 7.6849 3.4432
81 1959-09-01 11.64 12.1739 7.1333 5.1727 3.8804 10.3477 7.3359 3.4359
82 1959-10-01 10.46 12.1766 5.9533 3.1666 3.8831 11.1764 6.3581 3.4286
83 1959-11-01 13.85 12.1792 9.3433 4.9889 3.8857 12.7468 8.7998 3.4214
84 1959-12-01 11.92 12.1819 7.4133 2.2458 3.8884 13.5626 7.549 3.4141
85 1960-01-01 13.87 12.1845 9.3633 4.75 3.891 13.011 8.8073 3.4068
86 1960-02-01 15 12.1872 10.4933 6.0333 3.8937 12.8604 9.7349 3.3995
87 1960-03-01 15.08 12.1898 10.5733 5.7624 3.8963 13.2139 9.8093 3.3922
88 1960-04-01 14.16 12.1925 9.6533 4.889 3.899 13.17 9.0155 3.3849
89 1960-05-01 13.18 12.1951 8.6733 4.6926 3.9016 12.389 8.3396 3.3776
90 1960-06-01 11.84 12.1978 7.3333 3.7554 3.9043 11.9889 7.4991 3.3703
91 1960-07-01 9.83 12.2004 5.3233 2.5523 3.9069 11.1846 5.7877 3.363
92 1960-08-01 11.67 12.2031 7.1633 4.9691 3.9096 10.6105 7.3609 3.3558
93 1960-09-01 10.38 12.2057 5.8733 3.9127 3.9122 10.3795 6.2859 3.3485
94 1960-10-01 10.63 12.2084 6.1233 3.3366 3.9149 11.2082 6.4993 3.3412
95 1960-11-01 12.04 12.211 7.5333 3.1789 3.9175 12.7786 7.6351 3.3339
96 1960-12-01 10.44 12.2137 5.9333 0.7658 3.9202 13.5944 6.342 3.3266
97 1961-01-01 12.07 12.2163 7.5633 2.95 3.9228 13.0428 7.6578 3.3193
98 1961-02-01 16.2 12.219 11.6933 7.2333 3.9255 12.8922 10.8901 3.312
99 1961-03-01 13.83 12.2216 9.3233 4.5124 3.9281 13.2457 8.8439 3.3047
100 1961-04-01 13.28 12.2243 8.7733 4.009 3.9308 13.2018 8.4 3.2975
101 1961-05-01 10.94 12.2269 6.4333 2.4526 3.9334 12.4208 6.7621 3.2902
102 1961-06-01 12.04 12.2296 7.5333 3.9554 3.9361 12.0207 7.6422 3.2829
103 1961-07-01 10.6 12.2322 6.0933 3.3223 3.9387 11.2164 6.4819 3.2756
104 1961-08-01 10.26 12.2349 5.7533 3.5591 3.9414 10.6423 6.2001 3.2683
105 1961-09-01 11.34 12.2375 6.8333 4.8727 3.944 10.4113 7.093 3.261
106 1961-10-01 12.98 12.2402 8.4733 5.6866 3.9467 11.24 8.2533 3.2537
107 1961-11-01 12.24 12.2428 7.7333 3.3789 3.9493 12.8104 7.797 3.2464
108 1961-12-01 14.63 12.2455 10.1233 4.9558 3.952 13.6262 9.4079 3.2391
109 1962-01-01 12.44 12.2481 7.9333 3.32 3.9546 13.0747 7.8794 3.2319
110 1962-02-01 11.4 12.2508 6.8933 2.4333 3.9573 12.924 7.1448 3.2246
111 1962-03-01 11.42 12.2534 6.9133 2.1024 3.9599 13.2775 7.1607 3.2173
