"id" "date" "base" "base_trend+meanShift.ref" "base_mean_adj.ref" "base_trend+meanShift.base" "base_mean_adj.base" "base_anomaly" "fit_of_base_anomaly" "annualC+meanShifts" "QM_adjusted" "fit_of_deseason_base"
1 1954-01-01 6.45 7.4228 6.719 7.4522 7.1659 0.2534 -0.3292 5.8674 6.8517 -1.9914
2 1954-02-01 7.92 7.4222 8.189 7.451 8.6359 0.8334 -0.3304 6.7562 8.3217 -1.9891
3 1954-03-01 8.03 7.4215 8.299 7.4497 8.7459 -0.6374 -0.3317 8.3357 8.4317 -1.9869
4 1954-04-01 9.28 7.4209 9.549 7.4484 9.9959 -0.0341 -0.333 8.9811 9.6817 -1.9847
5 1954-05-01 8.37 7.4202 8.639 7.4472 9.0859 -0.7479 -0.3342 8.7837 8.7717 -1.9824
6 1954-06-01 7.17 7.4195 7.439 7.4459 7.8859 -1.5971 -0.3355 8.4316 7.5717 -1.9802
7 1954-07-01 7.85 7.4189 8.119 7.4446 8.5659 -0.812 -0.3368 8.3252 8.2517 -1.978
8 1954-08-01 6.01 7.4182 6.279 7.4434 6.7259 -2.1157 -0.338 7.7877 6.4117 -1.9757
9 1954-09-01 5.85 7.4176 6.119 7.4421 6.5659 -1.3946 -0.3393 6.9053 6.2517 -1.9735
10 1954-10-01 6.43 7.4169 6.699 7.4409 7.1459 -0.5564 -0.3406 6.6458 6.8317 -1.9713
11 1954-11-01 6.94 7.4162 7.209 7.4396 7.6559 0.2835 -0.3418 6.3147 7.3417 -1.969
12 1954-12-01 8.65 7.4156 8.919 7.4383 9.3659 2.098 -0.3431 6.2089 9.0517 -1.9668
13 1955-01-01 6.22 7.4149 6.489 7.4371 6.9359 0.0234 -0.3444 5.8523 6.6217 -1.9646
14 1955-02-01 7.64 7.4142 7.909 7.4358 8.3559 0.5534 -0.3456 6.741 8.0417 -1.9623
15 1955-03-01 9.3 7.4136 9.569 7.4345 10.0159 0.6326 -0.3469 8.3205 9.7017 -1.9601
16 1955-04-01 9.63 7.4129 9.899 7.4333 10.3459 0.3159 -0.3482 8.9659 10.0317 -1.9579
17 1955-05-01 9.26 7.4123 9.529 7.432 9.9759 0.1421 -0.3494 8.7685 9.6617 -1.9556
18 1955-06-01 7.9 7.4116 8.169 7.4307 8.6159 -0.8671 -0.3507 8.4164 8.3017 -1.9534
19 1955-07-01 7.07 7.4109 7.339 7.4295 7.7859 -1.592 -0.352 8.31 7.4717 -1.9512
20 1955-08-01 7.27 7.4103 7.539 7.4282 7.9859 -0.8557 -0.3532 7.7725 7.6717 -1.9489
21 1955-09-01 6.74 7.4096 7.009 7.4269 7.4559 -0.5046 -0.3545 6.8901 7.1417 -1.9467
22 1955-10-01 6.82 7.409 7.089 7.4257 7.5359 -0.1664 -0.3557 6.6306 7.2217 -1.9445
23 1955-11-01 7.51 7.4083 7.779 7.4244 8.2259 0.8535 -0.357 6.2995 7.9117 -1.9422
24 1955-12-01 6.08 7.4076 6.349 7.4231 6.7959 -0.472 -0.3583 6.1937 6.4817 -1.94
25 1956-01-01 6.66 7.407 6.929 7.4219 7.3759 0.4634 -0.3595 5.8371 7.0617 -1.9378
26 1956-02-01 6.91 7.4063 7.179 7.4206 7.6259 -0.1766 -0.3608 6.7258 7.3117 -1.9355
27 1956-03-01 9.45 7.4057 9.719 7.4193 10.1659 0.7826 -0.3621 8.3053 9.8517 -1.9333
28 1956-04-01 8.76 7.405 9.029 7.4181 9.4759 -0.5541 -0.3633 8.9507 9.1617 -1.9311
29 1956-05-01 9.41 7.4043 9.679 7.4168 10.1259 0.2921 -0.3646 8.7533 9.8117 -1.9288
30 1956-06-01 7.73 7.4037 7.999 7.4155 8.4459 -1.0371 -0.3659 8.4013 8.1317 -1.9266
31 1956-07-01 8.38 7.403 8.649 7.4143 9.0959 -0.282 -0.3671 8.2948 8.7817 -1.9244
32 1956-08-01 7.04 7.4023 7.309 7.413 7.7559 -1.0857 -0.3684 7.7573 7.4417 -1.9222
33 1956-09-01 6.96 7.4017 7.229 7.4117 7.6759 -0.2846 -0.3697 6.8749 7.3617 -1.9199
34 1956-10-01 7.45 7.401 7.719 7.4105 8.1659 0.4636 -0.3709 6.6154 7.8517 -1.9177
35 1956-11-01 5.16 7.4004 5.429 7.4092 5.8759 -1.4965 -0.3722 6.2843 5.5617 -1.9155
36 1956-12-01 6.57 7.3997 6.839 7.4079 7.2859 0.018 -0.3735 6.1785 6.9717 -1.9132
37 1957-01-01 5.57 7.399 5.839 7.4067 6.2859 -0.6266 -0.3747 5.8219 5.9717 -1.911
38 1957-02-01 7.38 7.3984 7.649 7.4054 8.0959 0.2934 -0.376 6.7106 7.7817 -1.9088
39 1957-03-01 8.05 7.3977 8.319 7.4041 8.7659 -0.6174 -0.3773 8.2901 8.4517 -1.9065
40 1957-04-01 7.78 7.3971 8.049 7.4029 8.4959 -1.5341 -0.3785 8.9355 8.1817 -1.9043
41 1957-05-01 7.39 7.3964 7.659 7.4016 8.1059 -1.7279 -0.3798 8.7381 7.7917 -1.9021
42 1957-06-01 8 7.3957 8.269 7.4004 8.7159 -0.7671 -0.3811 8.3861 8.4017 -1.8998
43 1957-07-01 7.49 7.3951 7.759 7.3991 8.2059 -1.172 -0.3823 8.2797 7.8917 -1.8976
44 1957-08-01 6.56 7.3944 6.829 7.3978 7.2759 -1.5657 -0.3836 7.7422 6.9617 -1.8954
45 1957-09-01 6.38 7.3937 6.649 7.3966 7.0959 -0.8646 -0.3849 6.8597 6.7817 -1.8931
46 1957-10-01 6.49 7.3931 6.759 7.3953 7.2059 -0.4964 -0.3861 6.6003 6.8917 -1.8909
47 1957-11-01 6.16 7.3924 6.429 7.394 6.8759 -0.4965 -0.3874 6.2692 6.5617 -1.8887
48 1957-12-01 9.31 7.3918 9.579 7.3928 10.0259 2.758 -0.3887 6.1633 9.7117 -1.8864
49 1958-01-01 6.67 7.3911 6.939 7.3915 7.3859 0.4734 -0.3899 5.8067 7.0717 -1.8842
50 1958-02-01 5.63 7.3904 5.899 7.3902 6.3459 -1.4566 -0.3912 6.6954 6.0317 -1.882
51 1958-03-01 7.55 7.3898 7.819 7.389 8.2659 -1.1174 -0.3925 8.2749 7.9517 -1.8797
52 1958-04-01 8.71 7.3891 8.979 7.3877 9.4259 -0.6041 -0.3937 8.9203 9.1117 -1.8775
53 1958-05-01 7.8 7.3885 8.069 7.3864 8.5159 -1.3179 -0.395 8.7229 8.2017 -1.8753
54 1958-06-01 7.13 7.3878 7.399 7.3852 7.8459 -1.6371 -0.3963 8.3709 7.5317 -1.873
55 1958-07-01 7.83 7.3871 8.099 7.3839 8.5459 -0.832 -0.3975 8.2645 8.2317 -1.8708
56 1958-08-01 7.67 7.3865 7.939 7.3826 8.3859 -0.4557 -0.3988 7.727 8.0717 -1.8686
57 1958-09-01 7.3 7.3858 7.569 7.3814 8.0159 0.0554 -0.4 6.8445 7.7017 -1.8663
58 1958-10-01 6.12 7.3852 6.389 7.3801 6.8359 -0.8664 -0.4013 6.5851 6.5217 -1.8641
59 1958-11-01 7.22 7.3845 7.489 7.3788 7.9359 0.5635 -0.4026 6.254 7.6217 -1.8619
60 1958-12-01 6.43 7.3838 6.699 7.3776 7.1459 -0.122 -0.4038 6.1481 6.8317 -1.8596
61 1959-01-01 7.37 7.3832 7.639 7.3763 8.0859 1.1734 -0.4051 5.7915 7.7717 -1.8574
62 1959-02-01 6.9 7.3825 7.169 7.375 7.6159 -0.1866 -0.4064 6.6802 7.3017 -1.8552
63 1959-03-01 8.73 7.3818 8.999 7.3738 9.4459 0.0626 -0.4076 8.2598 9.1317 -1.853
64 1959-04-01 8.44 7.3812 8.709 7.3725 9.1559 -0.8741 -0.4089 8.9052 8.8417 -1.8507
65 1959-05-01 7.8 7.3805 8.069 7.3712 8.5159 -1.3179 -0.4102 8.7077 8.2017 -1.8485
66 1959-06-01 7.81 7.3799 8.079 7.37 8.5259 -0.9571 -0.4114 8.3557 8.2117 -1.8463
67 1959-07-01 8.54 7.3792 8.809 7.3687 9.2559 -0.122 -0.4127 8.2493 8.9417 -1.844
68 1959-08-01 7.6 7.3785 7.869 7.3674 8.3159 -0.5257 -0.414 7.7118 8.0017 -1.8418
69 1959-09-01 6.57 7.3779 6.839 7.3662 7.2859 -0.6746 -0.4152 6.8294 6.9717 -1.8396
70 1959-10-01 5.92 7.3772 6.189 7.3649 6.6359 -1.0664 -0.4165 6.5699 6.3217 -1.8373
71 1959-11-01 6.58 7.3766 6.849 7.3636 7.2959 -0.0765 -0.4178 6.2388 6.9817 -1.8351
72 1959-12-01 6.4 7.3759 6.669 7.3624 7.1159 -0.152 -0.419 6.133 6.8017 -1.8329
73 1960-01-01 5.91 7.3752 6.179 7.3611 6.6259 -0.2866 -0.4203 5.7763 6.3117 -1.8306
74 1960-02-01 7.65 7.3746 7.919 7.3599 8.3659 0.5634 -0.4216 6.6651 8.0517 -1.8284
75 1960-03-01 7.73 6.2997 9.0732 6.3819 9.4218 -0.9374 -1.3995 7.2679 8.9022 -1.8262
76 1960-04-01 9.52 6.299 10.8632 6.3806 11.2118 0.2059 -1.4008 7.9133 10.6922 -1.8239
77 1960-05-01 8.15 6.2984 9.4932 6.3793 9.8418 -0.9679 -1.4021 7.7158 9.3222 -1.8217
78 1960-06-01 7.03 6.2977 8.3732 6.3781 8.7218 -1.7371 -1.4033 7.3638 8.2022 -1.8195
79 1960-07-01 7.87 6.297 9.2132 6.3768 9.5618 -0.792 -1.4046 7.2574 9.0422 -1.8172
80 1960-08-01 6.83 6.2964 8.1732 6.3755 8.5218 -1.2957 -1.4059 6.7199 8.0022 -1.815
81 1960-09-01 6.87 6.2957 8.2132 6.3743 8.5618 -0.3746 -1.4071 5.8375 8.0422 -1.8128
82 1960-10-01 7.5 6.2951 8.8432 6.373 9.1918 0.5136 -1.4084 5.578 8.6722 -1.8105
83 1960-11-01 5.3 6.2944 6.6432 6.3717 6.9918 -1.3565 -1.4097 5.2469 6.4722 -1.8083
84 1960-12-01 2.67 6.2937 4.0132 6.3705 4.3618 -3.882 -1.4109 5.1411 3.8422 -1.8061
85 1961-01-01 4.76 6.2931 6.1032 6.3692 6.4518 -1.4366 -1.4122 4.7844 5.9322 -1.8038
86 1961-02-01 7.38 6.2924 8.7232 6.368 9.0718 0.2934 -1.4135 5.6732 8.5522 -1.8016
87 1961-03-01 5.93 6.2917 7.2732 6.3667 7.6218 -2.7374 -1.4147 7.2527 7.1022 -1.7994
88 1961-04-01 6.76 6.2911 8.1032 6.3654 8.4518 -2.5541 -1.416 7.8981 7.9322 -1.7971
89 1961-05-01 6.34 6.2904 7.6832 6.3642 8.0318 -2.7779 -1.4173 7.7007 7.5122 -1.7949
90 1961-06-01 5.98 6.2898 7.3232 6.3629 7.6718 -2.7871 -1.4185 7.3486 7.1522 -1.7927
91 1961-07-01 6.91 6.2891 8.2532 6.3616 8.6018 -1.752 -1.4198 7.2422 8.0822 -1.7904
92 1961-08-01 6.41 6.2884 7.7532 6.3604 8.1018 -1.7157 -1.4211 6.7047 7.5822 -1.7882
93 1961-09-01 7 6.2878 8.3432 6.3591 8.6918 -0.2446 -1.4223 5.8223 8.1722 -1.786
94 1961-10-01 6.29 6.2871 7.6332 6.3578 7.9818 -0.6964 -1.4236 5.5628 7.4622 -1.7837
95 1961-11-01 7.15 6.2865 8.4932 6.3566 8.8418 0.4935 -1.4249 5.2317 8.3222 -1.7815
96 1961-12-01 6.15 6.2858 7.4932 6.3553 7.8418 -0.402 -1.4261 5.1259 7.3222 -1.7793
97 1962-01-01 4.72 6.2851 6.0632 6.354 6.4118 -1.4766 -1.4274 4.7692 5.8922 -1.7771
98 1962-02-01 4.64 6.2845 5.9832 6.3528 6.3318 -2.4466 -1.4286 5.658 5.8122 -1.7748
99 1962-03-01 6.6 6.2838 7.9432 6.3515 8.2918 -2.0674 -1.4299 7.2375 7.7722 -1.7726
100 1962-04-01 8.61 6.2832 9.9532 6.3502 10.3018 -0.7041 -1.4312 7.8829 9.7822 -1.7704
101 1962-05-01 7.99 6.2825 9.3332 6.349 9.6818 -1.1279 -1.4324 7.6855 9.1622 -1.7681
102 1962-06-01 7.7 6.2818 9.0432 6.3477 9.3918 -1.0671 -1.4337 7.3334 8.8722 -1.7659
103 1962-07-01 6.7 6.2812 8.0432 6.3464 8.3918 -1.962 -1.435 7.227 7.8722 -1.7637
104 1962-08-01 5.5 6.2805 6.8432 6.3452 7.1918 -2.6257 -1.4362 6.6895 6.6722 -1.7614
105 1962-09-01 5.41 6.2798 6.7532 6.3439 7.1018 -1.8346 -1.4375 5.8071 6.5822 -1.7592
106 1962-10-01 5.14 6.2792 6.4832 6.3426 6.8318 -1.8464 -1.4388 5.5476 6.3122 -1.757
107 1962-11-01 7.5 6.2785 8.8432 6.3414 9.1918 0.8435 -1.44 5.2165 8.6722 -1.7547
108 1962-12-01 6.15 6.2779 7.4932 6.3401 7.8418 -0.402 -1.4413 5.1107 7.3222 -1.7525
109 1963-01-01 3.85 6.2772 5.1932 6.3388 5.5418 -2.3466 -1.4426 4.754 5.0222 -1.7503
110 1963-02-01 5.31 6.2765 6.6532 6.3376 7.0018 -1.7766 -1.4438 5.6428 6.4822 -1.748
111 1963-03-01 8.24 6.2759 9.5832 6.3363 9.9318 -0.4274 -1.4451 7.2223 9.4122 -1.7458
112 1963-04-01 6.37 6.2752 7.7132 6.335 8.0618 -2.9441 -1.4464 7.8677 7.5422 -1.7436
113 1963-05-01 8.06 6.2746 9.4032 6.3338 9.7518 -1.0579 -1.4476 7.6703 9.2322 -1.7413
114 1963-06-01 7.07 6.2739 8.4132 6.3325 8.7618 -1.6971 -1.4489 7.3182 8.2422 -1.7391
115 1963-07-01 6.32 6.2732 7.6632 6.3312 8.0118 -2.342 -1.4502 7.2118 7.4922 -1.7369
116 1963-08-01 4.99 6.2726 6.3332 6.33 6.6818 -3.1357 -1.4514 6.6743 6.1622 -1.7346
117 1963-09-01 4.09 6.2719 5.4332 6.3287 5.7818 -3.1546 -1.4527 5.7919 5.2622 -1.7324
118 1963-10-01 5.68 6.2712 7.0232 6.3275 7.3718 -1.3064 -1.454 5.5324 6.8522 -1.7302
119 1963-11-01 6.69 6.2706 8.0332 6.3262 8.3818 0.0335 -1.4552 5.2013 7.8622 -1.7279
120 1963-12-01 5.09 6.2699 6.4332 6.3249 6.7818 -1.462 -1.4565 5.0955 6.2622 -1.7257
121 1964-01-01 8.08 6.2693 9.4232 6.3237 9.7718 1.8834 -1.4578 4.7389 9.2522 -1.7235
122 1964-02-01 6.93 6.2686 8.2732 6.3224 8.6218 -0.1566 -1.459 5.6276 8.1022 -1.7212
123 1964-03-01 7.33 6.2679 8.6732 6.3211 9.0218 -1.3374 -1.4603 7.2071 8.5022 -1.719
124 1964-04-01 9.02 6.2673 10.3632 6.3199 10.7118 -0.2941 -1.4616 7.8525 10.1922 -1.7168
125 1964-05-01 7.81 6.2666 9.1532 6.3186 9.5018 -1.3079 -1.4628 7.6551 8.9822 -1.7145
126 1964-06-01 5.77 6.266 7.1132 6.3173 7.4618 -2.9971 -1.4641 7.303 6.9422 -1.7123
127 1964-07-01 6.94 6.2653 8.2832 6.3161 8.6318 -1.722 -1.4654 7.1966 8.1122 -1.7101
128 1964-08-01 7.14 6.2646 8.4832 6.3148 8.8318 -0.9857 -1.4666 6.6591 8.3122 -1.7079
129 1964-09-01 6.68 6.264 8.0232 6.3135 8.3718 -0.5646 -1.4679 5.7767 7.8522 -1.7056
130 1964-10-01 4.58 6.2633 5.9232 6.3123 6.2718 -2.4064 -1.4692 5.5172 5.7522 -1.7034
131 1964-11-01 5.19 6.2627 6.5332 6.311 6.8818 -1.4665 -1.4704 5.1861 6.3622 -1.7012
132 1964-12-01 5.44 6.262 6.7832 6.3097 7.1318 -1.112 -1.4717 5.0803 6.6122 -1.6989
133 1965-01-01 3.92 6.2613 5.2632 6.3085 5.6118 -2.2766 -1.4729 4.7237 5.0922 -1.6967
134 1965-02-01 5.46 6.2607 6.8032 6.3072 7.1518 -1.6266 -1.4742 5.6124 6.6322 -1.6945
135 1965-03-01 5.43 6.26 6.7732 6.3059 7.1218 -3.2374 -1.4755 7.1919 6.6022 -1.6922
136 1965-04-01 6.57 6.2593 7.9132 6.3047 8.2618 -2.7441 -1.4767 7.8373 7.7422 -1.69
137 1965-05-01 7.02 6.2587 8.3632 6.3034 8.7118 -2.0979 -1.478 7.6399 8.1922 -1.6878
138 1965-06-01 7.57 6.258 8.9132 6.3021 9.2618 -1.1971 -1.4793 7.2879 8.7422 -1.6855
139 1965-07-01 5.93 6.2574 7.2732 6.3009 7.6218 -2.732 -1.4805 7.1814 7.1022 -1.6833
140 1965-08-01 4.36 5.5738 6.3861 5.6484 6.7037 -3.7657 -2.1331 5.9927 6.5364 -1.6811
141 1965-09-01 3.61 5.5732 5.6361 5.6471 5.9537 -3.6346 -2.1343 5.1103 5.7864 -1.6788
142 1965-10-01 4.64 5.5725 6.6661 5.6458 6.9837 -2.3464 -2.1356 4.8508 6.8164 -1.6766
143 1965-11-01 2.84 5.5718 4.8661 5.6446 5.1837 -3.8165 -2.1369 4.5197 5.0164 -1.6744
144 1965-12-01 5.16 5.5712 7.1861 5.6433 7.5037 -1.392 -2.1381 4.4139 7.3364 -1.6721
145 1966-01-01 4.11 5.5705 6.1361 5.642 6.4537 -2.0866 -2.1394 4.0572 6.2864 -1.6699
146 1966-02-01 4.39 5.5698 6.4161 5.6408 6.7337 -2.6966 -2.1407 4.946 6.5664 -1.6677
147 1966-03-01 7.33 5.5692 9.3561 5.6395 9.6737 -1.3374 -2.1419 6.5255 9.5064 -1.6654
148 1966-04-01 6.87 5.5685 8.8961 5.6382 9.2137 -2.4441 -2.1432 7.1709 9.0464 -1.6632
149 1966-05-01 7.38 5.5679 9.4061 5.637 9.7237 -1.7379 -2.1445 6.9735 9.5564 -1.661
150 1966-06-01 5.55 5.5672 7.5761 5.6357 7.8937 -3.2171 -2.1457 6.6214 7.7264 -1.6587
151 1966-07-01 4.88 5.5665 6.9061 5.6344 7.2237 -3.782 -2.147 6.515 7.0564 -1.6565
152 1966-08-01 6.31 5.5659 8.3361 5.6332 8.6537 -1.8157 -2.1483 5.9775 8.4864 -1.6543
153 1966-09-01 3.21 5.5652 5.2361 5.6319 5.5537 -4.0346 -2.1495 5.0951 5.3864 -1.652
154 1966-10-01 4.29 5.5646 6.3161 5.6306 6.6337 -2.6964 -2.1508 4.8356 6.4664 -1.6498
155 1966-11-01 4.42 5.5639 6.4461 5.6294 6.7637 -2.2365 -2.152 4.5045 6.5964 -1.6476
156 1966-12-01 5.87 5.5632 7.8961 5.6281 8.2137 -0.682 -2.1533 4.3987 8.0464 -1.6453
157 1967-01-01 5.7 5.5626 7.7261 5.6268 8.0437 -0.4966 -2.1546 4.042 7.8764 -1.6431
158 1967-02-01 4.11 5.5619 6.1361 5.6256 6.4537 -2.9766 -2.1558 4.9308 6.2864 -1.6409
159 1967-03-01 6.27 5.5613 8.2961 5.6243 8.6137 -2.3974 -2.1571 6.5103 8.4464 -1.6386
160 1967-04-01 5.92 5.5606 7.9461 5.623 8.2637 -3.3941 -2.1584 7.1557 8.0964 -1.6364
161 1967-05-01 4.43 5.5599 6.4561 5.6218 6.7737 -4.6879 -2.1596 6.9583 6.6064 -1.6342
162 1967-06-01 4.79 5.5593 6.8161 5.6205 7.1337 -3.9771 -2.1609 6.6062 6.9664 -1.632
163 1967-07-01 5.37 5.5586 7.3961 5.6192 7.7137 -3.292 -2.1622 6.4998 7.5464 -1.6297
164 1967-08-01 4.27 5.5579 6.2961 5.618 6.6137 -3.8557 -2.1634 5.9623 6.4464 -1.6275
165 1967-09-01 3.37 5.5573 5.3961 5.6167 5.7137 -3.8746 -2.1647 5.0799 5.5464 -1.6253
166 1967-10-01 5.61 5.5566 7.6361 5.6154 7.9537 -1.3764 -2.166 4.8204 7.7864 -1.623
167 1967-11-01 3.79 5.556 5.8161 5.6142 6.1337 -2.8665 -2.1672 4.4893 5.9664 -1.6208
168 1967-12-01 5.94 5.5553 7.9661 5.6129 8.2837 -0.612 -2.1685 4.3835 8.1164 -1.6186
169 1968-01-01 6.48 5.5546 8.5061 5.6116 8.8237 0.2834 -2.1698 4.0268 8.6564 -1.6163
170 1968-02-01 4.13 5.554 6.1561 5.6104 6.4737 -2.9566 -2.171 4.9156 6.3064 -1.6141
171 1968-03-01 5.88 5.5533 7.9061 5.6091 8.2237 -2.7874 -2.1723 6.4951 8.0564 -1.6119
172 1968-04-01 8.46 5.5527 10.4861 5.6079 10.8037 -0.8541 -2.1736 7.1405 10.6364 -1.6096
173 1968-05-01 6.4 5.552 8.4261 5.6066 8.7437 -2.7179 -2.1748 6.9431 8.5764 -1.6074
174 1968-06-01 7.06 5.5513 9.0861 5.6053 9.4037 -1.7071 -2.1761 6.591 9.2364 -1.6052
175 1968-07-01 6.99 5.5507 9.0161 5.6041 9.3337 -1.672 -2.1774 6.4846 9.1664 -1.6029
176 1968-08-01 5.47 5.55 7.4961 5.6028 7.8137 -2.6557 -2.1786 5.9471 7.6464 -1.6007
177 1968-09-01 5.62 5.5494 7.6461 5.6015 7.9637 -1.6246 -2.1799 5.0647 7.7964 -1.5985
178 1968-10-01 6.08 5.5487 8.1061 5.6003 8.4237 -0.9064 -2.1812 4.8052 8.2564 -1.5962
179 1968-11-01 4.41 5.548 6.4361 5.599 6.7537 -2.2465 -2.1824 4.4741 6.5864 -1.594
180 1968-12-01 4.49 5.5474 6.5161 5.5977 6.8337 -2.062 -2.1837 4.3683 6.6664 -1.5918
181 1969-01-01 3.88 5.5467 5.9061 5.5965 6.2237 -2.3166 -2.185 4.0117 6.0564 -1.5895
182 1969-02-01 4.97 5.546 6.9961 5.5952 7.3137 -2.1166 -2.1862 4.9004 7.1464 -1.5873
183 1969-03-01 6.24 5.5454 8.2661 5.5939 8.5837 -2.4274 -2.1875 6.4799 8.4164 -1.5851
184 1969-04-01 7.57 5.5447 9.5961 5.5927 9.9137 -1.7441 -2.1888 7.1253 9.7464 -1.5828
185 1969-05-01 7.6 5.5441 9.6261 5.5914 9.9437 -1.5179 -2.19 6.9279 9.7764 -1.5806
186 1969-06-01 5.7 5.5434 7.7261 5.5901 8.0437 -3.0671 -2.1913 6.5758 7.8764 -1.5784
187 1969-07-01 6.77 5.5427 8.7961 5.5889 9.1137 -1.892 -2.1925 6.4694 8.9464 -1.5761
188 1969-08-01 6.71 5.5421 8.7361 5.5876 9.0537 -1.4157 -2.1938 5.9319 8.8864 -1.5739
189 1969-09-01 5.21 5.5414 7.2361 5.5863 7.5537 -2.0346 -2.1951 5.0495 7.3864 -1.5717
190 1969-10-01 3.56 5.5408 5.5861 5.5851 5.9037 -3.4264 -2.1963 4.79 5.7364 -1.5694
191 1969-11-01 4.06 5.5401 6.0861 5.5838 6.4037 -2.5965 -2.1976 4.4589 6.2364 -1.5672
192 1969-12-01 3.2 5.5394 5.2261 5.5825 5.5437 -3.352 -2.1989 4.3531 5.3764 -1.565
193 1970-01-01 3.03 5.5388 5.0561 5.5813 5.3737 -3.1666 -2.2001 3.9965 5.2064 -1.5628
194 1970-02-01 3.29 5.5381 5.3161 5.58 5.6337 -3.7966 -2.2014 4.8852 5.4664 -1.5605
195 1970-03-01 7.15 5.5374 9.1761 5.5787 9.4937 -1.5174 -2.2027 6.4647 9.3264 -1.5583
196 1970-04-01 8.76 5.5368 10.7861 5.5775 11.1037 -0.5541 -2.2039 7.1101 10.9364 -1.5561
197 1970-05-01 6.75 5.5361 8.7761 5.5762 9.0937 -2.3679 -2.2052 6.9127 8.9264 -1.5538
198 1970-06-01 7.46 5.5355 9.4861 5.5749 9.8037 -1.3071 -2.2065 6.5607 9.6364 -1.5516
199 1970-07-01 6.09 5.5348 8.1161 5.5737 8.4337 -2.572 -2.2077 6.4542 8.2664 -1.5494
200 1970-08-01 5.97 5.5341 7.9961 5.5724 8.3137 -2.1557 -2.209 5.9167 8.1464 -1.5471
201 1970-09-01 6.27 5.5335 8.2961 5.5711 8.6137 -0.9746 -2.2103 5.0343 8.4464 -1.5449
202 1970-10-01 4.74 5.5328 6.7661 5.5699 7.0837 -2.2464 -2.2115 4.7748 6.9164 -1.5427
203 1970-11-01 4.16 5.5322 6.1861 5.5686 6.5037 -2.4965 -2.2128 4.4437 6.3364 -1.5404
204 1970-12-01 6.51 5.5315 8.5361 5.5673 8.8537 -0.042 -2.2141 4.3379 8.6864 -1.5382
205 1971-01-01 3.33 5.5308 5.3561 5.5661 5.6737 -2.8666 -2.2153 3.9813 5.5064 -1.536
206 1971-02-01 6.35 5.5302 8.3761 5.5648 8.6937 -0.7366 -2.2166 4.87 8.5264 -1.5337
207 1971-03-01 8.56 5.5295 10.5861 5.5636 10.9037 -0.1074 -2.2179 6.4495 10.7364 -1.5315
208 1971-04-01 7.95 5.5289 9.9761 5.5623 10.2937 -1.3641 -2.2191 7.0949 10.1264 -1.5293
209 1971-05-01 7.54 5.5282 9.5661 5.561 9.8837 -1.5779 -2.2204 6.8975 9.7164 -1.527
210 1971-06-01 5.78 5.5275 7.8061 5.5598 8.1237 -2.9871 -2.2217 6.5455 7.9564 -1.5248
211 1971-07-01 5.85 5.5269 7.8761 5.5585 8.1937 -2.812 -2.2229 6.4391 8.0264 -1.5226
212 1971-08-01 6.15 5.5262 8.1761 5.5572 8.4937 -1.9757 -2.2242 5.9016 8.3264 -1.5203
213 1971-09-01 4.47 5.5255 6.4961 5.556 6.8137 -2.7746 -2.2255 5.0191 6.6464 -1.5181
214 1971-10-01 5.59 5.5249 7.6161 5.5547 7.9337 -1.3964 -2.2267 4.7597 7.7664 -1.5159
215 1971-11-01 5.14 5.5242 7.1661 5.5534 7.4837 -1.5165 -2.228 4.4286 7.3164 -1.5136
216 1971-12-01 4.19 5.5236 6.2161 5.5522 6.5337 -2.362 -2.2293 4.3227 6.3664 -1.5114
217 1972-01-01 4.51 5.5229 6.5361 5.5509 6.8537 -1.6866 -2.2305 3.9661 6.6864 -1.5092
218 1972-02-01 4.75 5.5222 6.7761 5.5496 7.0937 -2.3366 -2.2318 4.8548 6.9264 -1.5069
219 1972-03-01 5.65 5.5216 7.6761 5.5484 7.9937 -3.0174 -2.233 6.4343 7.8264 -1.5047
220 1972-04-01 8.74 5.5209 10.7661 5.5471 11.0837 -0.5741 -2.2343 7.0797 10.9164 -1.5025
221 1972-05-01 6.81 5.5203 8.8361 5.5458 9.1537 -2.3079 -2.2356 6.8823 8.9864 -1.5002
222 1972-06-01 4.89 5.5196 6.9161 5.5446 7.2337 -3.8771 -2.2368 6.5303 7.0664 -1.498
223 1972-07-01 8 5.5189 10.0261 5.5433 10.3437 -0.662 -2.2381 6.4239 10.1764 -1.4958
224 1972-08-01 5.36 5.5183 7.3861 5.542 7.7037 -2.7657 -2.2394 5.8864 7.5364 -1.4936
225 1972-09-01 4.52 5.5176 6.5461 5.5408 6.8637 -2.7246 -2.2406 5.0039 6.6964 -1.4913
226 1972-10-01 3.81 5.5169 5.8361 5.5395 6.1537 -3.1764 -2.2419 4.7445 5.9864 -1.4891
227 1972-11-01 3.45 5.5163 5.4761 5.5382 5.7937 -3.2065 -2.2432 4.4134 5.6264 -1.4869
228 1972-12-01 4 5.5156 6.0261 5.537 6.3437 -2.552 -2.2444 4.3076 6.1764 -1.4846
229 1973-01-01 4.68 5.515 6.7061 5.5357 7.0237 -1.5166 -2.2457 3.9509 6.8564 -1.4824
230 1973-02-01 3.45 5.5143 5.4761 5.5344 5.7937 -3.6366 -2.247 4.8396 5.6264 -1.4802
231 1973-03-01 7.2 5.5136 9.2261 5.5332 9.5437 -1.4674 -2.2482 6.4192 9.3764 -1.4779
